"Label (Grouping)","Total:","Total:!!Not Hispanic or Latino:","Total:!!Not Hispanic or Latino:!!White alone","Total:!!Not Hispanic or Latino:!!Black or African American alone","Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Not Hispanic or Latino:!!Asian alone","Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Not Hispanic or Latino:!!Some other race alone","Total:!!Not Hispanic or Latino:!!Two or more races:","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Total:!!Hispanic or Latino:","Total:!!Hispanic or Latino:!!White alone","Total:!!Hispanic or Latino:!!Black or African American alone","Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Hispanic or Latino:!!Asian alone","Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Hispanic or Latino:!!Some other race alone","Total:!!Hispanic or Latino:!!Two or more races:","Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"    Estimate","843,806","710,022","617,607","32,933","2,193","17,263","255","4,668","35,103","6,972","28,131","133,784","32,577","2,535","3,365","618","0","26,512","68,177","62,908","5,269"
"Congressional District 13 (118th Congress), Florida","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","767,679","680,199","562,232","50,735","658","29,077","215","6,544","30,738","9,195","21,543","87,480","18,071","1,684","2,746","295","0","22,507","42,177","39,857","2,320"
"Congressional District 14 (118th Congress), Florida","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","784,928","568,713","374,166","117,096","250","28,360","430","7,864","40,547","10,576","29,971","216,215","34,551","6,026","2,083","1,189","178","33,685","138,503","132,231","6,272"
"Congressional District 15 (118th Congress), Florida","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","828,431","603,838","382,843","130,298","534","45,663","740","8,511","35,249","6,181","29,068","224,593","40,672","6,036","3,360","593","0","62,303","111,629","102,956","8,673"
"Congressional District 16 (118th Congress), Florida","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","850,603","653,030","497,142","90,374","269","26,989","1,260","3,678","33,318","9,242","24,076","197,573","33,098","2,097","4,905","1,603","0","47,691","108,179","101,736","6,443"
"Congressional District 17 (118th Congress), Florida","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","851,634","719,028","632,907","41,640","626","13,624","931","2,598","26,702","11,538","15,164","132,606","20,222","1,966","2,370","0","85","22,266","85,697","80,522","5,175"
"Congressional District 18 (118th Congress), Florida","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","853,391","591,349","442,616","103,068","1,348","15,316","318","4,701","23,982","6,517","17,465","262,042","46,081","4,036","4,974","369","0","90,470","116,112","110,156","5,956"
"Congressional District 19 (118th Congress), Florida","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","809,197","643,234","543,650","57,154","453","14,456","64","2,807","24,650","10,478","14,172","165,963","24,473","2,549","12,051","0","167","25,525","101,198","95,010","6,188"
"Congressional District 20 (118th Congress), Florida","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","803,297","603,880","145,005","396,116","977","17,982","1,101","10,000","32,699","8,551","24,148","199,417","28,821","6,619","1,183","463","275","45,029","117,027","109,488","7,539"
"Congressional District 21 (118th Congress), Florida","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","820,276","661,777","507,172","105,764","588","15,310","289","3,508","29,146","8,928","20,218","158,499","35,262","6,352","2,023","171","0","31,054","83,637","80,059","3,578"
"Congressional District 22 (118th Congress), Florida","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","773,713","556,313","372,250","127,395","567","21,568","214","8,344","25,975","10,916","15,059","217,400","22,541","3,251","1,367","480","0","86,160","103,601","97,818","5,783"
"Congressional District 23 (118th Congress), Florida","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","780,374","594,037","404,264","94,404","758","31,534","152","14,647","48,278","29,704","18,574","186,337","29,790","1,511","1,280","1,348","0","37,532","114,876","105,631","9,245"
"Congressional District 24 (118th Congress), Florida","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","772,726","469,648","128,296","302,219","506","11,618","53","9,188","17,768","9,120","8,648","303,078","58,540","7,383","672","395","501","66,462","169,125","162,403","6,722"
"Congressional District 25 (118th Congress), Florida","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","779,002","430,866","225,538","119,761","643","37,811","267","11,982","34,864","14,273","20,591","348,136","60,984","4,256","1,007","1,183","101","48,307","232,298","215,249","17,049"
"Congressional District 26 (118th Congress), Florida","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","809,482","224,140","161,066","38,825","476","8,803","277","4,782","9,911","4,361","5,550","585,342","94,509","4,754","8,047","716","188","78,650","398,478","393,426","5,052"
"Congressional District 27 (118th Congress), Florida","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","746,930","211,773","128,262","39,237","924","15,830","0","6,403","21,117","11,282","9,835","535,157","104,640","5,961","1,747","824","0","60,976","361,009","351,276","9,733"
"Congressional District 28 (118th Congress), Florida","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","765,111","198,857","107,635","63,083","212","11,471","158","6,423","9,875","3,768","6,107","566,254","157,009","5,009","2,252","639","0","73,912","327,433","318,465","8,968"
"Congressional District 1 (118th Congress), Georgia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","799,549","732,677","449,860","216,975","1,566","13,067","433","7,729","43,047","6,445","36,602","66,872","14,701","3,818","1,379","691","30","21,784","24,469","20,123","4,346"
"Congressional District 2 (118th Congress), Georgia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","757,219","709,222","284,675","375,747","876","10,975","643","5,436","30,870","3,183","27,687","47,997","7,466","2,489","1,618","1,066","215","18,523","16,620","13,464","3,156"
"Congressional District 3 (118th Congress), Georgia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","793,606","735,205","494,631","183,109","819","15,291","202","7,271","33,882","6,366","27,516","58,401","12,160","1,982","2,804","156","0","21,168","20,131","18,018","2,113"
"Congressional District 4 (118th Congress), Georgia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","764,506","674,115","186,844","397,298","554","44,905","539","6,595","37,380","7,263","30,117","90,391","4,816","3,242","4,643","671","144","28,544","48,331","44,457","3,874"
"Congressional District 5 (118th Congress), Georgia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","774,627","720,091","272,163","373,032","488","32,778","0","5,203","36,427","7,559","28,868","54,536","8,780","4,776","1,408","517","0","15,173","23,882","21,087","2,795"
"Congressional District 6 (118th Congress), Georgia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","797,492","709,929","485,171","69,807","623","106,504","79","7,078","40,667","10,412","30,255","87,563","14,951","810","1,695","304","0","23,468","46,335","42,165","4,170"
"Congressional District 7 (118th Congress), Georgia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","778,113","583,394","208,609","221,829","686","115,882","205","5,476","30,707","5,003","25,704","194,719","20,160","3,346","2,716","287","670","98,468","69,072","65,459","3,613"
"Congressional District 8 (118th Congress), Georgia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","778,270","720,045","449,473","225,705","1,718","10,842","550","1,576","30,181","3,088","27,093","58,225","13,180","708","2,112","0","0","23,830","18,395","16,676","1,719"
"Congressional District 9 (118th Congress), Georgia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","810,092","679,055","506,866","82,180","1,631","48,004","11","2,209","38,154","4,739","33,415","131,037","21,001","2,844","2,689","5","0","42,073","62,425","58,562","3,863"
"Congressional District 10 (118th Congress), Georgia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","833,978","760,025","501,022","202,670","2,643","20,088","1,088","4,280","28,234","3,600","24,634","73,953","13,514","2,307","2,058","151","0","21,584","34,339","31,220","3,119"
"Congressional District 11 (118th Congress), Georgia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","791,779","686,553","489,963","113,209","1,563","29,744","757","5,473","45,844","11,803","34,041","105,226","17,384","4,134","4,060","165","0","42,264","37,219","33,515","3,704"
"Congressional District 12 (118th Congress), Georgia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","779,898","731,942","397,203","283,331","1,124","14,413","3,259","3,090","29,522","3,761","25,761","47,956","9,707","1,897","1,689","526","178","19,535","14,424","12,510","1,914"
"Congressional District 13 (118th Congress), Georgia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","773,905","681,246","113,869","504,003","766","24,289","229","10,560","27,530","3,567","23,963","92,659","9,001","5,080","2,747","0","545","42,722","32,564","30,118","2,446"
"Congressional District 14 (118th Congress), Georgia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","796,193","683,151","526,242","109,861","96","8,474","271","3,545","34,662","2,274","32,388","113,042","15,460","363","5,164","109","0","58,066","33,880","29,501","4,379"
"Congressional District 1 (118th Congress), Hawaii","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","723,269","658,979","105,137","11,893","558","347,899","54,319","3,019","136,154","2,573","133,581","64,290","7,637","1,180","838","5,740","3,457","8,881","36,557","8,540","28,017"
"Congressional District 2 (118th Congress), Hawaii","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","711,869","631,048","194,678","10,586","477","170,164","73,780","3,749","177,614","5,230","172,384","80,821","7,082","442","860","2,881","3,985","10,989","54,582","15,425","39,157"
"Congressional District 1 (118th Congress), Idaho","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","1,008,961","880,171","798,182","6,821","7,095","13,329","922","6,441","47,381","16,803","30,578","128,790","32,066","583","3,840","281","187","35,991","55,842","48,125","7,717"
"Congressional District 2 (118th Congress), Idaho","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","955,765","812,898","741,732","8,406","6,518","12,542","2,586","8,304","32,810","7,831","24,979","142,867","33,168","861","4,153","765","56","48,405","55,459","48,073","7,386"
"Congressional District 1 (118th Congress), Illinois","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","751,575","668,047","263,904","355,214","856","15,715","204","1,722","30,432","4,113","26,319","83,528","14,303","3,016","1,418","40","0","35,862","28,889","24,087","4,802"
"Congressional District 2 (118th Congress), Illinois","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","720,502","603,358","245,021","325,123","708","7,420","59","4,151","20,876","2,503","18,373","117,144","16,506","2,180","4,465","160","163","53,256","40,414","33,112","7,302"
"Congressional District 3 (118th Congress), Illinois","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","720,148","386,953","282,349","34,635","1,020","50,635","138","1,728","16,448","3,909","12,539","333,195","45,538","3,191","10,151","1,357","456","149,923","122,579","111,956","10,623"
"Congressional District 4 (118th Congress), Illinois","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","704,764","252,279","173,544","36,317","457","31,236","399","1,065","9,261","1,852","7,409","452,485","46,015","2,160","17,888","499","110","225,583","160,230","150,853","9,377"
"Congressional District 5 (118th Congress), Illinois","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","754,102","660,317","522,140","22,649","839","77,188","476","3,269","33,756","6,704","27,052","93,785","16,647","1,327","2,948","821","66","34,377","37,599","32,550","5,049"
"Congressional District 6 (118th Congress), Illinois","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","725,829","607,116","506,386","38,483","111","41,071","138","3,033","17,894","3,575","14,319","118,713","29,807","1,430","1,389","447","0","35,328","50,312","46,114","4,198"
"Congressional District 7 (118th Congress), Illinois","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","732,352","601,129","222,752","282,509","168","67,791","194","2,920","24,795","5,398","19,397","131,223","20,685","3,099","2,282","1,126","0","60,992","43,039","38,357","4,682"
"Congressional District 8 (118th Congress), Illinois","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","730,604","534,553","380,632","32,305","642","96,099","39","1,980","22,856","3,723","19,133","196,051","21,694","1,033","7,485","1,019","408","80,998","83,414","73,824","9,590"
"Congressional District 9 (118th Congress), Illinois","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","742,949","637,904","428,253","60,622","437","109,487","292","6,176","32,637","7,130","25,507","105,045","15,591","1,634","3,446","1,132","0","42,084","41,158","35,992","5,166"
"Congressional District 10 (118th Congress), Illinois","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","746,076","554,848","411,644","43,579","137","61,794","842","4,681","32,171","7,431","24,740","191,228","32,928","1,080","6,569","2,092","0","81,678","66,881","61,120","5,761"
"Congressional District 11 (118th Congress), Illinois","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","761,048","609,281","471,722","39,970","470","67,048","431","3,217","26,423","9,172","17,251","151,767","20,572","1,859","4,025","308","0","51,243","73,760","69,049","4,711"
"Congressional District 12 (118th Congress), Illinois","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","749,426","726,372","649,422","39,347","975","6,250","41","2,879","27,458","4,438","23,020","23,054","5,828","874","142","142","0","4,836","11,232","8,895","2,337"
"Congressional District 13 (118th Congress), Illinois","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","725,183","691,753","477,645","136,530","1,802","29,914","552","3,489","41,821","5,730","36,091","33,430","5,812","1,381","480","81","39","9,504","16,133","13,720","2,413"
"Congressional District 14 (118th Congress), Illinois","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","755,370","574,461","429,218","69,383","825","43,314","36","2,779","28,906","6,006","22,900","180,909","25,974","2,610","5,171","1,469","0","57,617","88,068","77,125","10,943"
"Congressional District 15 (118th Congress), Illinois","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","745,893","723,197","671,779","18,486","707","6,892","138","1,791","23,404","4,704","18,700","22,696","5,779","149","440","122","0","6,294","9,912","8,980","932"
"Congressional District 16 (118th Congress), Illinois","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","755,171","696,545","630,628","17,062","804","19,219","10","1,713","27,109","9,394","17,715","58,626","15,615","238","1,704","275","57","16,730","24,007","21,066","2,941"
"Congressional District 17 (118th Congress), Illinois","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","728,697","643,390","493,490","91,424","1,427","13,720","49","1,436","41,844","7,537","34,307","85,307","17,926","1,060","4,951","778","515","25,642","34,435","28,926","5,509"
"Congressional District 1 (118th Congress), Indiana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","757,933","622,703","453,073","127,648","205","11,812","112","2,489","27,364","6,459","20,905","135,230","26,254","3,118","2,218","275","0","51,041","52,324","47,086","5,238"
"Congressional District 2 (118th Congress), Indiana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","750,086","658,620","564,093","46,177","750","12,099","605","4,026","30,870","6,875","23,995","91,466","14,556","762","2,511","0","120","42,142","31,375","28,782","2,593"
"Congressional District 3 (118th Congress), Indiana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","764,836","711,000","614,352","41,137","294","21,824","395","1,582","31,416","4,011","27,405","53,836","7,407","435","1,990","0","0","17,902","26,102","23,018","3,084"
"Congressional District 4 (118th Congress), Indiana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","778,072","719,413","627,822","34,439","657","26,216","137","1,049","29,093","4,669","24,424","58,659","11,709","494","2,560","344","0","13,577","29,975","27,343","2,632"
"Congressional District 5 (118th Congress), Indiana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","781,999","741,316","632,110","37,649","1,084","29,820","1,416","2,181","37,056","5,769","31,287","40,683","12,276","477","548","432","246","7,053","19,651","16,783","2,868"
"Congressional District 6 (118th Congress), Indiana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","764,477","718,910","597,568","44,818","421","39,630","0","3,668","32,805","5,774","27,031","45,567","9,826","27","903","128","0","18,819","15,864","13,484","2,380"
"Congressional District 7 (118th Congress), Indiana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","747,195","633,217","340,390","233,233","338","16,082","200","4,535","38,439","6,414","32,025","113,978","12,118","2,338","5,246","714","0","53,388","40,174","36,632","3,542"
"Congressional District 8 (118th Congress), Indiana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","756,642","730,982","662,596","25,261","1,270","7,782","429","4,995","28,649","4,092","24,557","25,660","5,189","705","525","0","0","7,868","11,373","9,276","2,097"
"Congressional District 9 (118th Congress), Indiana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","760,959","728,253","661,532","16,620","344","14,989","485","2,824","31,459","5,799","25,660","32,706","7,835","85","1,615","402","0","10,599","12,170","10,185","1,985"
"Congressional District 1 (118th Congress), Iowa","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","798,244","750,991","667,100","31,927","523","16,276","649","3,062","31,454","4,686","26,768","47,253","11,361","772","1,182","130","0","12,984","20,824","16,696","4,128"
"Congressional District 2 (118th Congress), Iowa","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","791,219","759,067","682,331","32,928","1,983","11,610","1,375","1,152","27,688","5,331","22,357","32,152","7,398","354","736","26","0","8,832","14,806","12,504","2,302"
"Congressional District 3 (118th Congress), Iowa","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","821,239","749,282","640,018","43,852","222","32,028","927","2,684","29,551","7,757","21,794","71,957","20,798","610","3,127","69","0","23,527","23,826","17,892","5,934"
"Congressional District 4 (118th Congress), Iowa","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","796,302","713,516","652,540","17,465","2,407","15,287","1,474","1,326","23,017","4,364","18,653","82,786","19,767","973","2,535","380","0","21,389","37,742","33,499","4,243"
"Congressional District 1 (118th Congress), Kansas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","726,249","607,549","539,206","20,339","4,184","12,327","346","1,816","29,331","4,895","24,436","118,700","28,980","1,132","2,883","153","0","31,795","53,757","48,649","5,108"
"Congressional District 2 (118th Congress), Kansas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","725,930","629,870","518,507","49,271","3,994","13,868","2,334","1,926","39,970","4,344","35,626","96,060","21,034","1,081","2,522","349","38","28,761","42,275","35,132","7,143"
"Congressional District 3 (118th Congress), Kansas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","749,221","668,213","562,293","38,584","1,144","27,628","571","3,162","34,831","7,468","27,363","81,008","15,424","796","2,930","177","157","18,223","43,301","38,357","4,944"
"Congressional District 4 (118th Congress), Kansas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","739,147","633,239","519,147","45,351","3,411","22,465","456","3,834","38,575","5,590","32,985","105,908","27,343","488","2,949","281","0","27,123","47,724","40,281","7,443"
"Congressional District 1 (118th Congress), Kentucky","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","750,693","721,934","632,682","46,544","1,813","4,188","745","931","35,031","5,177","29,854","28,759","7,895","80","156","0","386","10,300","9,942","7,942","2,000"
"Congressional District 2 (118th Congress), Kentucky","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","775,707","738,739","646,552","42,555","824","12,222","148","1,818","34,620","4,165","30,455","36,968","8,762","937","2,674","0","0","10,752","13,843","12,483","1,360"
"Congressional District 3 (118th Congress), Kentucky","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","733,409","671,492","452,027","152,129","925","21,350","225","2,191","42,645","4,219","38,426","61,917","8,168","1,502","386","5","0","15,823","36,033","33,753","2,280"
"Congressional District 4 (118th Congress), Kentucky","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","768,776","734,484","667,340","24,892","588","7,340","231","4,408","29,685","5,038","24,647","34,292","5,235","101","1,029","94","100","8,291","19,442","17,805","1,637"
"Congressional District 5 (118th Congress), Kentucky","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","738,681","728,889","689,310","11,400","611","2,951","626","409","23,582","7,514","16,068","9,792","3,939","264","477","49","0","1,982","3,081","2,623","458"
"Congressional District 6 (118th Congress), Kentucky","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","758,888","711,080","602,667","56,635","760","16,106","108","1,849","32,955","3,412","29,543","47,808","11,265","843","1,555","18","0","16,581","17,546","15,947","1,599"
"Congressional District 1 (118th Congress), Louisiana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","770,713","669,978","508,189","97,482","5,233","16,811","127","3,131","39,005","10,665","28,340","100,735","15,637","946","8,566","298","157","19,347","55,784","50,732","5,052"
"Congressional District 2 (118th Congress), Louisiana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","742,904","678,516","193,894","433,191","1,258","17,881","0","8,005","24,287","4,425","19,862","64,388","6,331","3,670","3,439","149","258","22,195","28,346","23,830","4,516"
"Congressional District 3 (118th Congress), Louisiana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","762,638","720,003","492,747","172,007","1,905","11,421","2,085","4,401","35,437","10,492","24,945","42,635","6,488","754","790","432","0","5,055","29,116","27,166","1,950"
"Congressional District 4 (118th Congress), Louisiana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","757,390","722,115","420,813","256,872","3,975","7,625","1,574","3,656","27,600","5,942","21,658","35,275","7,585","754","918","284","0","8,680","17,054","14,047","3,007"
"Congressional District 5 (118th Congress), Louisiana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","754,781","725,910","440,172","245,362","4,453","6,076","0","1,649","28,198","4,438","23,760","28,871","6,445","648","840","43","54","8,256","12,585","11,378","1,207"
"Congressional District 6 (118th Congress), Louisiana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","785,323","730,223","490,698","173,174","5,299","19,108","265","6,946","34,733","5,244","29,489","55,100","5,079","295","792","15","0","20,659","28,260","24,715","3,545"
"Congressional District 1 (118th Congress), Maine","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","700,340","683,360","617,976","13,116","778","9,502","228","1,252","40,508","20,361","20,147","16,980","3,722","315","653","40","35","3,203","9,012","8,167","845"
"Congressional District 2 (118th Congress), Maine","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","695,382","681,178","631,453","11,176","3,938","5,797","469","2,149","26,196","9,151","17,045","14,204","4,339","193","695","539","0","1,951","6,487","5,112","1,375"
"Congressional District 1 (118th Congress), Maryland","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","782,957","734,696","558,471","115,706","315","19,328","0","3,171","37,705","6,979","30,726","48,261","10,100","740","945","54","0","15,427","20,995","18,643","2,352"
"Congressional District 2 (118th Congress), Maryland","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","767,891","715,242","453,005","179,508","693","44,873","518","3,930","32,715","5,557","27,158","52,649","9,460","1,062","549","41","0","20,160","21,377","18,621","2,756"
"Congressional District 3 (118th Congress), Maryland","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","778,152","696,868","433,882","123,473","867","86,513","35","6,100","45,998","7,663","38,335","81,284","13,898","2,163","3,132","129","65","40,831","21,066","16,235","4,831"
"Congressional District 4 (118th Congress), Maryland","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","723,299","522,619","71,084","384,245","820","34,437","0","7,266","24,767","3,694","21,073","200,680","12,123","5,201","7,561","72","819","128,515","46,389","42,535","3,854"
"Congressional District 5 (118th Congress), Maryland","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","812,172","748,325","331,548","342,398","1,089","23,160","659","5,544","43,927","7,276","36,651","63,847","10,200","2,948","2,442","264","0","24,601","23,392","17,584","5,808"
"Congressional District 6 (118th Congress), Maryland","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","799,719","679,793","465,688","95,626","1,316","72,613","478","4,618","39,454","6,057","33,397","119,926","14,544","2,165","5,845","130","22","60,064","37,156","33,884","3,272"
"Congressional District 7 (118th Congress), Maryland","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","744,512","680,426","217,545","406,758","785","22,241","63","6,761","26,273","2,570","23,703","64,086","5,868","3,624","4,167","391","0","33,241","16,795","13,386","3,409"
"Congressional District 8 (118th Congress), Maryland","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","771,551","620,948","331,774","136,058","772","104,532","303","7,574","39,935","7,263","32,672","150,603","18,240","1,959","2,246","444","134","71,978","55,602","43,547","12,055"
"Congressional District 1 (118th Congress), Massachusetts","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","767,012","618,278","530,315","42,889","364","15,998","153","3,533","25,026","7,235","17,791","148,734","24,348","4,606","1,946","31","187","43,337","74,279","61,780","12,499"
"Congressional District 2 (118th Congress), Massachusetts","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","798,884","703,071","553,038","34,198","231","59,702","253","11,466","44,183","24,631","19,552","95,813","18,039","1,473","2,112","349","0","25,903","47,937","40,821","7,116"
"Congressional District 3 (118th Congress), Massachusetts","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","767,022","595,943","449,884","32,860","602","65,919","0","8,477","38,201","20,207","17,994","171,079","16,261","5,654","816","400","5","96,698","51,245","46,459","4,786"
"Congressional District 4 (118th Congress), Massachusetts","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","783,039","723,990","587,186","28,651","490","56,225","205","12,062","39,171","15,346","23,825","59,049","8,231","2,005","1,211","210","0","19,111","28,281","26,275","2,006"
"Congressional District 5 (118th Congress), Massachusetts","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","776,923","684,893","481,830","39,543","435","99,263","513","11,336","51,973","25,636","26,337","92,030","16,101","3,906","2,554","910","0","29,586","38,973","32,611","6,362"
"Congressional District 6 (118th Congress), Massachusetts","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","785,015","688,363","583,947","27,420","454","35,381","172","7,086","33,903","16,344","17,559","96,652","19,426","828","1,982","193","45","36,006","38,172","29,276","8,896"
"Congressional District 7 (118th Congress), Massachusetts","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","744,098","576,019","282,837","148,118","199","84,175","685","14,365","45,640","19,945","25,695","168,079","15,192","12,039","1,579","865","468","57,075","80,861","61,964","18,897"
"Congressional District 8 (118th Congress), Massachusetts","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","791,775","730,358","500,147","81,910","553","85,141","0","17,109","45,498","24,234","21,264","61,417","10,495","3,098","890","225","120","23,385","23,204","19,958","3,246"
"Congressional District 9 (118th Congress), Massachusetts","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","787,631","736,101","646,500","20,899","1,181","10,607","41","11,848","45,025","25,602","19,423","51,530","7,190","2,490","2,159","19","308","18,158","21,206","20,300","906"
"Congressional District 1 (118th Congress), Michigan","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","786,329","768,509","700,961","7,938","17,620","3,328","34","3,014","35,614","9,402","26,212","17,820","4,990","266","1,070","0","0","3,245","8,249","7,066","1,183"
"Congressional District 2 (118th Congress), Michigan","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","791,423","753,140","691,396","13,862","4,031","5,386","178","2,664","35,623","10,471","25,152","38,283","10,271","191","1,347","29","0","8,694","17,751","14,990","2,761"
"Congressional District 3 (118th Congress), Michigan","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","771,917","687,725","539,287","85,163","1,116","21,919","47","3,364","36,829","10,184","26,645","84,192","15,174","1,686","1,910","115","55","20,310","44,942","36,143","8,799"
"Congressional District 4 (118th Congress), Michigan","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","777,277","703,880","586,752","57,342","1,304","19,105","111","2,984","36,282","9,780","26,502","73,397","13,641","825","3,037","137","75","29,377","26,305","24,265","2,040"
"Congressional District 5 (118th Congress), Michigan","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","775,722","732,159","654,470","30,536","872","6,200","187","2,460","37,434","10,738","26,696","43,563","11,488","281","1,304","373","45","8,410","21,662","19,575","2,087"
"Congressional District 6 (118th Congress), Michigan","","","","","","","","","","","","","","","","","","","","",""
